simulation_id,team,points
25,Ft. Zumwalt North,16
25,Hickman,70
25,Jackson,41
25,Kickapoo,0
25,Kirkwood,170
25,Lafayette (Wildwood),46
25,Lee's Summit,31
25,Lee's Summit North,64
25,Lee's Summit West,21
25,Liberty,110
25,Liberty (Wentzville),3
25,Liberty North,74
25,Lindbergh,21
25,MICDS,25
25,Marquette,102
25,Nixa,0
25,North Kansas City,0
25,Oak Park,0
25,Oakville,0
25,Ozark,17
25,Park Hill,16
25,Park Hill South,285
25,Parkway South,193
25,Pattonville,29
25,Pembroke Hill,71
25,Raymore-Peculiar,13
25,Republic,9
25,Rock Bridge,198
25,St. Joseph's Academy,300
25,Staley,89
25,Truman,0
25,Waynesville,0
25,Westminster Christian Academy,112
26,Blue Springs,13
26,Blue Springs South,60
26,Carthage,19
26,Central (St. Joseph),0
26,Cor Jesu Academy,26
26,Eureka,82
26,Francis Howell,42
26,Francis Howell Central,2
26,Francis Howell North,0
26,Ft. Zumwalt North,5
26,Hickman,76
26,Jackson,27
26,Kickapoo,0
26,Kirkwood,133
26,Lafayette (Wildwood),56
26,Lee's Summit,46
26,Lee's Summit North,39
26,Lee's Summit West,40
26,Liberty,109
26,Liberty (Wentzville),0
26,Liberty North,81
26,Lindbergh,18
26,MICDS,20
26,Marquette,100
26,Nixa,0
26,North Kansas City,0
26,Oak Park,0
26,Oakville,0
26,Ozark,18
26,Park Hill,16
26,Park Hill South,277
26,Parkway South,164
26,Pattonville,32
26,Pembroke Hill,91
26,Raymore-Peculiar,12
26,Republic,7
26,Rock Bridge,200
26,St. Joseph's Academy,280
26,Staley,140
26,Truman,0
26,Waynesville,0
26,Westminster Christian Academy,94
27,Blue Springs,14
27,Blue Springs South,41
27,Carthage,15
27,Central (St. Joseph),0
27,Cor Jesu Academy,34
27,Eureka,82
27,Francis Howell,19
27,Francis Howell Central,0
27,Francis Howell North,0
27,Ft. Zumwalt North,0
27,Hickman,89
27,Jackson,32
27,Kickapoo,0
27,Kirkwood,150
27,Lafayette (Wildwood),57
27,Lee's Summit,46
27,Lee's Summit North,52
27,Lee's Summit West,27
27,Liberty,92
27,Liberty (Wentzville),2
27,Liberty North,93
27,Lindbergh,18
27,MICDS,12
27,Marquette,111
27,Nixa,0
27,North Kansas City,0
27,Oak Park,0
27,Oakville,0
27,Ozark,25
27,Park Hill,15
27,Park Hill South,301
27,Parkway South,199
27,Pattonville,32
27,Pembroke Hill,113
27,Raymore-Peculiar,13
27,Republic,18
27,Rock Bridge,163
27,St. Joseph's Academy,282
27,Staley,72
27,Truman,0
27,Waynesville,0
27,Westminster Christian Academy,106
28,Blue Springs,13
28,Blue Springs South,83
28,Carthage,21
28,Central (St. Joseph),0
28,Cor Jesu Academy,44
28,Eureka,61
28,Francis Howell,13
28,Francis Howell Central,6
28,Francis Howell North,0
28,Ft. Zumwalt North,11
28,Hickman,70
28,Jackson,30
28,Kickapoo,0
28,Kirkwood,156
28,Lafayette (Wildwood),64
28,Lee's Summit,40
28,Lee's Summit North,41
28,Lee's Summit West,20
28,Liberty,106
28,Liberty (Wentzville),0
28,Liberty North,107
28,Lindbergh,20
28,MICDS,15
28,Marquette,109
28,Nixa,0
28,North Kansas City,0
28,Oak Park,0
28,Oakville,0
28,Ozark,21
28,Park Hill,16
28,Park Hill South,307
28,Parkway South,137
28,Pattonville,35
28,Pembroke Hill,102
28,Raymore-Peculiar,14
28,Republic,11
28,Rock Bridge,190
28,St. Joseph's Academy,276
28,Staley,74
28,Truman,2
28,Waynesville,0
28,Westminster Christian Academy,110
29,Blue Springs,13
29,Blue Springs South,39
29,Carthage,20
29,Central (St. Joseph),0
29,Cor Jesu Academy,34
29,Eureka,93
29,Francis Howell,6
29,Francis Howell Central,2
29,Francis Howell North,0
29,Ft. Zumwalt North,1
29,Hickman,78
29,Jackson,31
29,Kickapoo,0
29,Kirkwood,172
29,Lafayette (Wildwood),79
29,Lee's Summit,26
29,Lee's Summit North,43
29,Lee's Summit West,30
29,Liberty,108
29,Liberty (Wentzville),2
29,Liberty North,106
29,Lindbergh,21
29,MICDS,22
29,Marquette,98
29,Nixa,0
29,North Kansas City,0
29,Oak Park,3
29,Oakville,0
29,Ozark,20
29,Park Hill,16
29,Park Hill South,294
29,Parkway South,180
29,Pattonville,32
29,Pembroke Hill,128
29,Raymore-Peculiar,13
29,Republic,13
29,Rock Bridge,170
29,St. Joseph's Academy,268
29,Staley,72
29,Truman,0
29,Waynesville,0
29,Westminster Christian Academy,92
30,Blue Springs,13
30,Blue Springs South,61
30,Carthage,11
30,Central (St. Joseph),0
30,Cor Jesu Academy,33
30,Eureka,83
30,Francis Howell,9
30,Francis Howell Central,2
30,Francis Howell North,0
30,Ft. Zumwalt North,11
30,Hickman,90
30,Jackson,41
30,Kickapoo,0
30,Kirkwood,166
30,Lafayette (Wildwood),48
30,Lee's Summit,36
30,Lee's Summit North,55
30,Lee's Summit West,26
30,Liberty,115
30,Liberty (Wentzville),0
30,Liberty North,90
30,Lindbergh,22
30,MICDS,24
30,Marquette,108
30,Nixa,0
30,North Kansas City,0
30,Oak Park,0
30,Oakville,0
30,Ozark,12
30,Park Hill,16
30,Park Hill South,297
30,Parkway South,175
30,Pattonville,30
30,Pembroke Hill,122
30,Raymore-Peculiar,13
30,Republic,9
30,Rock Bridge,183
30,St. Joseph's Academy,265
30,Staley,47
30,Truman,11
30,Waynesville,0
30,Westminster Christian Academy,101
31,Blue Springs,11
31,Blue Springs South,61
31,Carthage,15
31,Central (St. Joseph),0
31,Cor Jesu Academy,31
31,Eureka,64
31,Francis Howell,6
31,Francis Howell Central,1
31,Francis Howell North,0
31,Ft. Zumwalt North,20
31,Hickman,83
31,Jackson,29
31,Kickapoo,0
31,Kirkwood,150
31,Lafayette (Wildwood),66
31,Lee's Summit,44
31,Lee's Summit North,33
31,Lee's Summit West,26
31,Liberty,127
31,Liberty (Wentzville),9
31,Liberty North,94
31,Lindbergh,21
31,MICDS,16
31,Marquette,76
31,Nixa,0
31,North Kansas City,0
31,Oak Park,0
31,Oakville,0
31,Ozark,9
31,Park Hill,16
31,Park Hill South,313
31,Parkway South,180
31,Pattonville,31
31,Pembroke Hill,85
31,Raymore-Peculiar,9
31,Republic,30
31,Rock Bridge,190
31,St. Joseph's Academy,280
31,Staley,87
31,Truman,0
31,Waynesville,0
31,Westminster Christian Academy,112
32,Blue Springs,9
32,Blue Springs South,66
32,Carthage,6
32,Central (St. Joseph),0
32,Cor Jesu Academy,32
32,Eureka,81
32,Francis Howell,11
32,Francis Howell Central,4
32,Francis Howell North,0
32,Ft. Zumwalt North,8
32,Hickman,81
32,Jackson,36
32,Kickapoo,0
32,Kirkwood,124
32,Lafayette (Wildwood),91
32,Lee's Summit,41
32,Lee's Summit North,37
32,Lee's Summit West,20
32,Liberty,102
32,Liberty (Wentzville),0
32,Liberty North,99
32,Lindbergh,17
32,MICDS,17
32,Marquette,94
32,Nixa,0
32,North Kansas City,0
32,Oak Park,0
32,Oakville,0
32,Ozark,17
32,Park Hill,16
32,Park Hill South,320
32,Parkway South,176
32,Pattonville,33
32,Pembroke Hill,100
32,Raymore-Peculiar,17
32,Republic,14
32,Rock Bridge,189
32,St. Joseph's Academy,279
32,Staley,88
32,Truman,2
32,Waynesville,0
32,Westminster Christian Academy,98
33,Blue Springs,13
33,Blue Springs South,65
33,Carthage,15
33,Central (St. Joseph),0
33,Cor Jesu Academy,26
33,Eureka,91
33,Francis Howell,10
33,Francis Howell Central,11
33,Francis Howell North,0
33,Ft. Zumwalt North,1
33,Hickman,97
33,Jackson,34
33,Kickapoo,0
33,Kirkwood,162
33,Lafayette (Wildwood),51
33,Lee's Summit,34
33,Lee's Summit North,45
33,Lee's Summit West,20
33,Liberty,82
33,Liberty (Wentzville),1
33,Liberty North,99
33,Lindbergh,34
33,MICDS,12
33,Marquette,114
33,Nixa,0
33,North Kansas City,0
33,Oak Park,0
33,Oakville,0
33,Ozark,3
33,Park Hill,15
33,Park Hill South,322
33,Parkway South,157
33,Pattonville,33
33,Pembroke Hill,73
33,Raymore-Peculiar,13
33,Republic,45
33,Rock Bridge,184
33,St. Joseph's Academy,271
33,Staley,96
33,Truman,2
33,Waynesville,0
33,Westminster Christian Academy,94
34,Blue Springs,16
34,Blue Springs South,54
34,Carthage,12
34,Central (St. Joseph),0
34,Cor Jesu Academy,33
34,Eureka,88
34,Francis Howell,7
34,Francis Howell Central,5
34,Francis Howell North,0
34,Ft. Zumwalt North,12
34,Hickman,73
34,Jackson,45
34,Kickapoo,0
34,Kirkwood,148
34,Lafayette (Wildwood),61
34,Lee's Summit,37
34,Lee's Summit North,41
34,Lee's Summit West,26
34,Liberty,107
34,Liberty (Wentzville),0
34,Liberty North,102
34,Lindbergh,30
34,MICDS,24
34,Marquette,96
34,Nixa,0
34,North Kansas City,0
34,Oak Park,0
34,Oakville,0
34,Ozark,28
34,Park Hill,17
34,Park Hill South,287
34,Parkway South,166
34,Pattonville,32
34,Pembroke Hill,92
34,Raymore-Peculiar,15
34,Republic,8
34,Rock Bridge,181
34,St. Joseph's Academy,303
34,Staley,90
34,Truman,7
34,Waynesville,0
34,Westminster Christian Academy,82
35,Blue Springs,12
35,Blue Springs South,59
35,Carthage,20
35,Central (St. Joseph),0
35,Cor Jesu Academy,35
35,Eureka,81
35,Francis Howell,9
35,Francis Howell Central,2
35,Francis Howell North,0
35,Ft. Zumwalt North,16
35,Hickman,80
35,Jackson,37
35,Kickapoo,0
35,Kirkwood,154
35,Lafayette (Wildwood),77
35,Lee's Summit,23
35,Lee's Summit North,42
35,Lee's Summit West,29
35,Liberty,85
35,Liberty (Wentzville),1
35,Liberty North,79
35,Lindbergh,22
35,MICDS,10
35,Marquette,126
35,Nixa,0
35,North Kansas City,0
35,Oak Park,0
35,Oakville,0
35,Ozark,18
35,Park Hill,15
35,Park Hill South,310
35,Parkway South,154
35,Pattonville,33
35,Pembroke Hill,90
35,Raymore-Peculiar,11
35,Republic,17
35,Rock Bridge,202
35,St. Joseph's Academy,270
35,Staley,100
35,Truman,0
35,Waynesville,0
35,Westminster Christian Academy,106
36,Blue Springs,13
36,Blue Springs South,46
36,Carthage,17
36,Central (St. Joseph),0
36,Cor Jesu Academy,36
36,Eureka,71
36,Francis Howell,9
36,Francis Howell Central,4
36,Francis Howell North,0
36,Ft. Zumwalt North,19
36,Hickman,75
36,Jackson,37
36,Kickapoo,0
36,Kirkwood,155
36,Lafayette (Wildwood),89
36,Lee's Summit,56
36,Lee's Summit North,54
36,Lee's Summit West,34
36,Liberty,135
36,Liberty (Wentzville),0
36,Liberty North,83
36,Lindbergh,26
36,MICDS,22
36,Marquette,89
36,Nixa,0
36,North Kansas City,0
36,Oak Park,0
36,Oakville,0
36,Ozark,15
36,Park Hill,15
36,Park Hill South,290
36,Parkway South,169
36,Pattonville,32
36,Pembroke Hill,112
36,Raymore-Peculiar,11
36,Republic,8
36,Rock Bridge,176
36,St. Joseph's Academy,266
36,Staley,79
36,Truman,1
36,Waynesville,0
36,Westminster Christian Academy,81
37,Blue Springs,7
37,Blue Springs South,56
37,Carthage,15
37,Central (St. Joseph),0
37,Cor Jesu Academy,25
37,Eureka,79
37,Francis Howell,9
37,Francis Howell Central,6
37,Francis Howell North,0
37,Ft. Zumwalt North,3
37,Hickman,85
37,Jackson,28
37,Kickapoo,0
37,Kirkwood,144
37,Lafayette (Wildwood),62
37,Lee's Summit,30
37,Lee's Summit North,45
37,Lee's Summit West,30
37,Liberty,100
37,Liberty (Wentzville),1
37,Liberty North,111
37,Lindbergh,21
37,MICDS,16
37,Marquette,87
37,Nixa,0
37,North Kansas City,0
37,Oak Park,0
37,Oakville,0
37,Ozark,13
37,Park Hill,15
37,Park Hill South,289
37,Parkway South,174
37,Pattonville,32
37,Pembroke Hill,136
37,Raymore-Peculiar,15
37,Republic,13
37,Rock Bridge,205
37,St. Joseph's Academy,273
37,Staley,88
37,Truman,2
37,Waynesville,0
37,Westminster Christian Academy,110
38,Blue Springs,13
38,Blue Springs South,72
38,Carthage,14
38,Central (St. Joseph),0
38,Cor Jesu Academy,38
38,Eureka,95
38,Francis Howell,9
38,Francis Howell Central,2
38,Francis Howell North,0
38,Ft. Zumwalt North,27
38,Hickman,76
38,Jackson,36
38,Kickapoo,0
38,Kirkwood,169
38,Lafayette (Wildwood),76
38,Lee's Summit,27
38,Lee's Summit North,38
38,Lee's Summit West,27
38,Liberty,86
38,Liberty (Wentzville),6
38,Liberty North,104
38,Lindbergh,17
38,MICDS,17
38,Marquette,102
38,Nixa,0
38,North Kansas City,0
38,Oak Park,0
38,Oakville,0
38,Ozark,20
38,Park Hill,15
38,Park Hill South,284
38,Parkway South,175
38,Pattonville,32
38,Pembroke Hill,100
38,Raymore-Peculiar,22
38,Republic,6
38,Rock Bridge,179
38,St. Joseph's Academy,290
38,Staley,65
38,Truman,3
38,Waynesville,0
38,Westminster Christian Academy,83
39,Blue Springs,31
39,Blue Springs South,51
39,Carthage,17
39,Central (St. Joseph),0
39,Cor Jesu Academy,33
39,Eureka,77
39,Francis Howell,9
39,Francis Howell Central,5
39,Francis Howell North,0
39,Ft. Zumwalt North,4
39,Hickman,67
39,Jackson,25
39,Kickapoo,0
39,Kirkwood,158
39,Lafayette (Wildwood),77
39,Lee's Summit,28
39,Lee's Summit North,48
39,Lee's Summit West,39
39,Liberty,109
39,Liberty (Wentzville),0
39,Liberty North,76
39,Lindbergh,21
39,MICDS,19
39,Marquette,98
39,Nixa,0
39,North Kansas City,0
39,Oak Park,0
39,Oakville,0
39,Ozark,22
39,Park Hill,15
39,Park Hill South,304
39,Parkway South,166
39,Pattonville,36
39,Pembroke Hill,111
39,Raymore-Peculiar,13
39,Republic,13
39,Rock Bridge,197
39,St. Joseph's Academy,287
39,Staley,82
39,Truman,0
39,Waynesville,0
39,Westminster Christian Academy,87
40,Blue Springs,15
40,Blue Springs South,63
40,Carthage,16
40,Central (St. Joseph),0
40,Cor Jesu Academy,25
40,Eureka,108
40,Francis Howell,12
40,Francis Howell Central,7
40,Francis Howell North,0
40,Ft. Zumwalt North,9
40,Hickman,86
40,Jackson,37
40,Kickapoo,0
40,Kirkwood,140
40,Lafayette (Wildwood),50
40,Lee's Summit,46
40,Lee's Summit North,39
40,Lee's Summit West,38
40,Liberty,149
40,Liberty (Wentzville),6
40,Liberty North,60
40,Lindbergh,22
40,MICDS,15
40,Marquette,108
40,Nixa,0
40,North Kansas City,0
40,Oak Park,0
40,Oakville,0
40,Ozark,20
40,Park Hill,15
40,Park Hill South,267
40,Parkway South,184
40,Pattonville,32
40,Pembroke Hill,86
40,Raymore-Peculiar,15
40,Republic,6
40,Rock Bridge,199
40,St. Joseph's Academy,266
40,Staley,68
40,Truman,0
40,Waynesville,0
40,Westminster Christian Academy,116
41,Blue Springs,11
41,Blue Springs South,63
41,Carthage,13
41,Central (St. Joseph),0
41,Cor Jesu Academy,50
41,Eureka,77
41,Francis Howell,19
41,Francis Howell Central,5
41,Francis Howell North,0
41,Ft. Zumwalt North,19
41,Hickman,82
41,Jackson,28
41,Kickapoo,0
41,Kirkwood,148
41,Lafayette (Wildwood),80
41,Lee's Summit,35
41,Lee's Summit North,32
41,Lee's Summit West,42
41,Liberty,110
41,Liberty (Wentzville),1
41,Liberty North,76
41,Lindbergh,25
41,MICDS,17
41,Marquette,101
41,Nixa,0
41,North Kansas City,0
41,Oak Park,0
41,Oakville,0
41,Ozark,15
41,Park Hill,16
41,Park Hill South,269
41,Parkway South,171
41,Pattonville,33
41,Pembroke Hill,99
41,Raymore-Peculiar,15
41,Republic,7
41,Rock Bridge,194
41,St. Joseph's Academy,295
41,Staley,74
41,Truman,0
41,Waynesville,0
41,Westminster Christian Academy,103
42,Blue Springs,13
42,Blue Springs South,50
42,Carthage,12
42,Central (St. Joseph),0
42,Cor Jesu Academy,26
42,Eureka,54
42,Francis Howell,14
42,Francis Howell Central,0
42,Francis Howell North,0
42,Ft. Zumwalt North,9
42,Hickman,72
42,Jackson,32
42,Kickapoo,0
42,Kirkwood,156
42,Lafayette (Wildwood),61
42,Lee's Summit,28
42,Lee's Summit North,41
42,Lee's Summit West,27
42,Liberty,107
42,Liberty (Wentzville),0
42,Liberty North,120
42,Lindbergh,31
42,MICDS,36
42,Marquette,113
42,Nixa,0
42,North Kansas City,0
42,Oak Park,0
42,Oakville,0
42,Ozark,17
42,Park Hill,16
42,Park Hill South,290
42,Parkway South,147
42,Pattonville,36
42,Pembroke Hill,100
42,Raymore-Peculiar,15
42,Republic,14
42,Rock Bridge,183
42,St. Joseph's Academy,292
42,Staley,81
42,Truman,0
42,Waynesville,0
42,Westminster Christian Academy,132
43,Blue Springs,11
43,Blue Springs South,38
43,Carthage,15
43,Central (St. Joseph),0
43,Cor Jesu Academy,50
43,Eureka,96
43,Francis Howell,20
43,Francis Howell Central,0
43,Francis Howell North,0
43,Ft. Zumwalt North,6
43,Hickman,77
43,Jackson,53
43,Kickapoo,0
43,Kirkwood,150
43,Lafayette (Wildwood),65
43,Lee's Summit,36
43,Lee's Summit North,73
43,Lee's Summit West,45
43,Liberty,100
43,Liberty (Wentzville),9
43,Liberty North,99
43,Lindbergh,14
43,MICDS,11
43,Marquette,82
43,Nixa,0
43,North Kansas City,0
43,Oak Park,0
43,Oakville,0
43,Ozark,27
43,Park Hill,16
43,Park Hill South,291
43,Parkway South,153
43,Pattonville,32
43,Pembroke Hill,89
43,Raymore-Peculiar,15
43,Republic,4
43,Rock Bridge,174
43,St. Joseph's Academy,289
43,Staley,73
43,Truman,4
43,Waynesville,0
43,Westminster Christian Academy,108
44,Blue Springs,13
44,Blue Springs South,55
44,Carthage,16
44,Central (St. Joseph),0
44,Cor Jesu Academy,42
44,Eureka,45
44,Francis Howell,11
44,Francis Howell Central,3
44,Francis Howell North,0
44,Ft. Zumwalt North,12
44,Hickman,76
44,Jackson,39
44,Kickapoo,0
44,Kirkwood,172
44,Lafayette (Wildwood),75
44,Lee's Summit,27
44,Lee's Summit North,40
44,Lee's Summit West,28
44,Liberty,109
44,Liberty (Wentzville),1
44,Liberty North,107
44,Lindbergh,12
44,MICDS,19
44,Marquette,96
44,Nixa,0
44,North Kansas City,0
44,Oak Park,0
44,Oakville,0
44,Ozark,14
44,Park Hill,16
44,Park Hill South,316
44,Parkway South,152
44,Pattonville,36
44,Pembroke Hill,94
44,Raymore-Peculiar,18
44,Republic,15
44,Rock Bridge,180
44,St. Joseph's Academy,280
44,Staley,98
44,Truman,7
44,Waynesville,0
44,Westminster Christian Academy,101
45,Blue Springs,10
45,Blue Springs South,47
45,Carthage,15
45,Central (St. Joseph),0
45,Cor Jesu Academy,52
45,Eureka,71
45,Francis Howell,12
45,Francis Howell Central,0
45,Francis Howell North,0
45,Ft. Zumwalt North,14
45,Hickman,74
45,Jackson,18
45,Kickapoo,0
45,Kirkwood,161
45,Lafayette (Wildwood),63
45,Lee's Summit,34
45,Lee's Summit North,41
45,Lee's Summit West,24
45,Liberty,126
45,Liberty (Wentzville),11
45,Liberty North,111
45,Lindbergh,26
45,MICDS,15
45,Marquette,106
45,Nixa,0
45,North Kansas City,0
45,Oak Park,0
45,Oakville,0
45,Ozark,12
45,Park Hill,17
45,Park Hill South,298
45,Parkway South,126
45,Pattonville,31
45,Pembroke Hill,89
45,Raymore-Peculiar,13
45,Republic,14
45,Rock Bridge,180
45,St. Joseph's Academy,279
45,Staley,87
45,Truman,0
45,Waynesville,0
45,Westminster Christian Academy,148
46,Blue Springs,13
46,Blue Springs South,63
46,Carthage,20
46,Central (St. Joseph),0
46,Cor Jesu Academy,23
46,Eureka,97
46,Francis Howell,4
46,Francis Howell Central,5
46,Francis Howell North,0
46,Ft. Zumwalt North,6
46,Hickman,76
46,Jackson,52
46,Kickapoo,0
46,Kirkwood,157
46,Lafayette (Wildwood),73
46,Lee's Summit,49
46,Lee's Summit North,33
46,Lee's Summit West,22
46,Liberty,116
46,Liberty (Wentzville),3
46,Liberty North,106
46,Lindbergh,22
46,MICDS,23
46,Marquette,86
46,Nixa,0
46,North Kansas City,0
46,Oak Park,0
46,Oakville,0
46,Ozark,19
46,Park Hill,16
46,Park Hill South,319
46,Parkway South,150
46,Pattonville,31
46,Pembroke Hill,91
46,Raymore-Peculiar,12
46,Republic,12
46,Rock Bridge,168
46,St. Joseph's Academy,286
46,Staley,83
46,Truman,0
46,Waynesville,0
46,Westminster Christian Academy,89
47,Blue Springs,13
47,Blue Springs South,70
47,Carthage,12
47,Central (St. Joseph),0
47,Cor Jesu Academy,32
47,Eureka,90
47,Francis Howell,11
47,Francis Howell Central,2
47,Francis Howell North,0
47,Ft. Zumwalt North,0
47,Hickman,81
47,Jackson,29
47,Kickapoo,0
47,Kirkwood,176
47,Lafayette (Wildwood),58
47,Lee's Summit,35
47,Lee's Summit North,38
47,Lee's Summit West,18
47,Liberty,132
47,Liberty (Wentzville),15
47,Liberty North,77
47,Lindbergh,25
47,MICDS,37
47,Marquette,121
47,Nixa,0
47,North Kansas City,0
47,Oak Park,0
47,Oakville,0
47,Ozark,18
47,Park Hill,16
47,Park Hill South,308
47,Parkway South,169
47,Pattonville,31
47,Pembroke Hill,103
47,Raymore-Peculiar,14
47,Republic,15
47,Rock Bridge,173
47,St. Joseph's Academy,279
47,Staley,62
47,Truman,3
47,Waynesville,0
47,Westminster Christian Academy,62
48,Blue Springs,10
48,Blue Springs South,63
48,Carthage,13
48,Central (St. Joseph),0
48,Cor Jesu Academy,38
48,Eureka,73
48,Francis Howell,15
48,Francis Howell Central,3
48,Francis Howell North,0
48,Ft. Zumwalt North,1
48,Hickman,81
48,Jackson,30
48,Kickapoo,0
48,Kirkwood,132
48,Lafayette (Wildwood),54
48,Lee's Summit,56
48,Lee's Summit North,65
48,Lee's Summit West,24
48,Liberty,136
48,Liberty (Wentzville),1
48,Liberty North,80
48,Lindbergh,18
48,MICDS,19
48,Marquette,112
48,Nixa,0
48,North Kansas City,0
48,Oak Park,0
48,Oakville,0
48,Ozark,16
48,Park Hill,20
48,Park Hill South,291
48,Parkway South,177
48,Pattonville,32
48,Pembroke Hill,101
48,Raymore-Peculiar,14
48,Republic,6
48,Rock Bridge,200
48,St. Joseph's Academy,263
48,Staley,75
48,Truman,0
48,Waynesville,0
48,Westminster Christian Academy,106
49,Blue Springs,8
49,Blue Springs South,67
49,Carthage,4
49,Central (St. Joseph),0
49,Cor Jesu Academy,33
49,Eureka,84
49,Francis Howell,11
49,Francis Howell Central,0
49,Francis Howell North,0
49,Ft. Zumwalt North,9
49,Hickman,74
49,Jackson,35
49,Kickapoo,0
49,Kirkwood,163
49,Lafayette (Wildwood),80
49,Lee's Summit,29
49,Lee's Summit North,37
49,Lee's Summit West,51
49,Liberty,112
49,Liberty (Wentzville),0
49,Liberty North,99
49,Lindbergh,25
49,MICDS,25
49,Marquette,115
49,Nixa,0
49,North Kansas City,0
49,Oak Park,0
49,Oakville,0
49,Ozark,18
49,Park Hill,15
49,Park Hill South,313
49,Parkway South,155
49,Pattonville,36
49,Pembroke Hill,89
49,Raymore-Peculiar,14
49,Republic,16
49,Rock Bridge,175
49,St. Joseph's Academy,266
49,Staley,86
49,Truman,0
49,Waynesville,0
49,Westminster Christian Academy,81
